CO2,Nuclear,Lignite,HardCoal,NaturalGas,Oil(heavy),Oil(light),Waste,OtherFuels,Biomass,Hydro
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,10.96,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,11.36,24.69,51.47,51.47,0,51.5,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.93,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.7,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
6.26,3,6.21,11.36,24.2,48.76,48.76,0,48.8,0,0
